image_path,plate_id,plate_number,province,first_line_bbox,second_line_bbox
plate-174.png,ประภา,470,สระแก้ว,"[(68, 0), (388, 0), (388, 130), (68, 130)]","[(172, 130), (294, 130), (294, 467), (172, 467)]"
plate-175.png,กานพลู,374,อุดรธานี,"[(58, 0), (398, 0), (398, 130), (58, 130)]","[(168, 130), (299, 130), (299, 467), (168, 467)]"
plate-176.png,ส่อ,4127,กำแพงเพชร,"[(109, 0), (348, 0), (348, 130), (109, 130)]","[(143, 130), (324, 130), (324, 467), (143, 467)]"
plate-177.png,กังหัน,7,ตราด,"[(118, 0), (338, 0), (338, 130), (118, 130)]","[(191, 130), (276, 130), (276, 467), (191, 467)]"
plate-178.png,ทะนุ,4132,มหาสารคาม,"[(91, 0), (365, 0), (365, 130), (91, 130)]","[(138, 130), (329, 130), (329, 467), (138, 467)]"
plate-179.png,เหน็บ,521,มุกดาหาร,"[(95, 0), (361, 0), (361, 130), (95, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-180.png,แพทย์,6,ศรีสะเกษ,"[(117, 0), (340, 0), (340, 130), (117, 130)]","[(164, 130), (302, 130), (302, 467), (164, 467)]"
plate-181.png,โพธิ,4,อุบลราชธานี,"[(144, 0), (313, 0), (313, 130), (144, 130)]","[(136, 130), (330, 130), (330, 467), (136, 467)]"
plate-182.png,สำนึก,5362,ฉะเชิงเทรา,"[(63, 0), (394, 0), (394, 130), (63, 130)]","[(152, 130), (315, 130), (315, 467), (152, 467)]"
plate-183.png,ชำ,5423,มหาสารคาม,"[(106, 0), (351, 0), (351, 130), (106, 130)]","[(138, 130), (329, 130), (329, 467), (138, 467)]"
plate-184.png,เย้ย,0824,สงขลา,"[(90, 0), (367, 0), (367, 130), (90, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-185.png,พิสดาร,6783,ลพบุรี,"[(44, 0), (413, 0), (413, 130), (44, 130)]","[(188, 130), (279, 130), (279, 467), (188, 467)]"
plate-186.png,อ้อย,3472,จันทบุรี,"[(79, 0), (377, 0), (377, 130), (79, 130)]","[(177, 130), (290, 130), (290, 467), (177, 467)]"
plate-187.png,แร่,5024,อุทัยธานี,"[(106, 0), (351, 0), (351, 130), (106, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-188.png,ปลด,371,สิงห์บุรี,"[(105, 0), (352, 0), (352, 130), (105, 130)]","[(179, 130), (287, 130), (287, 467), (179, 467)]"
plate-189.png,จอแจ,07,สงขลา,"[(103, 0), (353, 0), (353, 130), (103, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-190.png,พข,1345,สมุทรสงคราม,"[(109, 0), (348, 0), (348, 130), (109, 130)]","[(126, 130), (341, 130), (341, 467), (126, 467)]"
plate-191.png,สะพรึบ,3276,หนองบัวลำภู,"[(47, 0), (410, 0), (410, 130), (47, 130)]","[(134, 130), (333, 130), (333, 467), (134, 467)]"
plate-192.png,กย,21,ชุมพร,"[(146, 0), (311, 0), (311, 130), (146, 130)]","[(190, 130), (277, 130), (277, 467), (190, 467)]"
plate-193.png,ถ่ม,5412,อุบลราชธานี,"[(108, 0), (349, 0), (349, 130), (108, 130)]","[(136, 130), (330, 130), (330, 467), (136, 467)]"
plate-194.png,หท,5832,เพชรบุรี,"[(98, 0), (358, 0), (358, 130), (98, 130)]","[(174, 130), (292, 130), (292, 467), (174, 467)]"
plate-195.png,แขยง,2783,นครศรีธรรมราช,"[(65, 0), (391, 0), (391, 130), (65, 130)]","[(106, 130), (360, 130), (360, 467), (106, 467)]"
plate-196.png,ภักษา,2341,หนองบัวลำภู,"[(68, 0), (388, 0), (388, 130), (68, 130)]","[(134, 130), (333, 130), (333, 467), (134, 467)]"
plate-197.png,ฝึก,7023,นครพนม,"[(99, 0), (358, 0), (358, 130), (99, 130)]","[(164, 130), (302, 130), (302, 467), (164, 467)]"
plate-198.png,หัต,5843,จันทบุรี,"[(99, 0), (357, 0), (357, 130), (99, 130)]","[(177, 130), (290, 130), (290, 467), (177, 467)]"
plate-199.png,สะกิด,2851,กระบี่,"[(73, 0), (383, 0), (383, 130), (73, 130)]","[(192, 130), (275, 130), (275, 467), (192, 467)]"
plate-200.png,ชนนี,104,มุกดาหาร,"[(107, 0), (350, 0), (350, 130), (107, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-201.png,เอ็น,4027,พังงา,"[(90, 0), (366, 0), (366, 130), (90, 130)]","[(193, 130), (274, 130), (274, 467), (193, 467)]"
plate-202.png,อัมพร,516,ชุมพร,"[(88, 0), (369, 0), (369, 130), (88, 130)]","[(190, 130), (277, 130), (277, 467), (190, 467)]"
plate-203.png,อวด,0,หนองบัวลำภู,"[(140, 0), (317, 0), (317, 130), (140, 130)]","[(134, 130), (333, 130), (333, 467), (134, 467)]"
plate-204.png,พืช,1234,อุบลราชธานี,"[(109, 0), (348, 0), (348, 130), (109, 130)]","[(136, 130), (330, 130), (330, 467), (136, 467)]"
plate-205.png,ราชา,264,เชียงใหม่,"[(91, 0), (365, 0), (365, 130), (91, 130)]","[(167, 130), (300, 130), (300, 467), (167, 467)]"
plate-206.png,โฆษณา,07,เพชรบูรณ์,"[(75, 0), (382, 0), (382, 130), (75, 130)]","[(157, 130), (309, 130), (309, 467), (157, 467)]"
plate-207.png,ปริมาณ,6382,มุกดาหาร,"[(33, 0), (423, 0), (423, 130), (33, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-208.png,วิทยุ,0325,ร้อยเอ็ด,"[(81, 0), (376, 0), (376, 130), (81, 130)]","[(172, 130), (294, 130), (294, 467), (172, 467)]"
plate-209.png,ตะเลง,451,เชียงใหม่,"[(86, 0), (370, 0), (370, 130), (86, 130)]","[(167, 130), (300, 130), (300, 467), (167, 467)]"
plate-210.png,ถนัด,674,อำนาจเจริญ,"[(99, 0), (358, 0), (358, 130), (99, 130)]","[(138, 130), (329, 130), (329, 467), (138, 467)]"
plate-211.png,ผ็อย,1,ลพบุรี,"[(143, 0), (313, 0), (313, 130), (143, 130)]","[(188, 130), (279, 130), (279, 467), (188, 467)]"
plate-212.png,นิมนต์,263,ร้อยเอ็ด,"[(77, 0), (380, 0), (380, 130), (77, 130)]","[(172, 130), (294, 130), (294, 467), (172, 467)]"
plate-213.png,มาตร,31,มุกดาหาร,"[(110, 0), (346, 0), (346, 130), (110, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-214.png,ซี,4371,ตราด,"[(130, 0), (326, 0), (326, 130), (130, 130)]","[(191, 130), (276, 130), (276, 467), (191, 467)]"
plate-215.png,สมมุติ,40,นครนายก,"[(98, 0), (359, 0), (359, 130), (98, 130)]","[(155, 130), (311, 130), (311, 467), (155, 467)]"
plate-216.png,นวล,30,แพร่,"[(119, 0), (337, 0), (337, 130), (119, 130)]","[(201, 130), (266, 130), (266, 467), (201, 467)]"
plate-217.png,จงอาง,7,พัทลุง,"[(107, 0), (349, 0), (349, 130), (107, 130)]","[(188, 130), (278, 130), (278, 467), (188, 467)]"
plate-218.png,บัญชร,082,กาฬสินธุ์,"[(73, 0), (383, 0), (383, 130), (73, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-219.png,นฤมิตร,6321,ระนอง,"[(48, 0), (408, 0), (408, 130), (48, 130)]","[(182, 130), (284, 130), (284, 467), (182, 467)]"
plate-220.png,ทิพา,6721,เชียงราย,"[(88, 0), (368, 0), (368, 130), (88, 130)]","[(166, 130), (300, 130), (300, 467), (166, 467)]"
plate-221.png,ขัดสน,5062,ปทุมธานี,"[(63, 0), (394, 0), (394, 130), (63, 130)]","[(165, 130), (301, 130), (301, 467), (165, 467)]"
plate-222.png,จะ,648,ชัยภูมิ,"[(128, 0), (329, 0), (329, 130), (128, 130)]","[(189, 130), (278, 130), (278, 467), (189, 467)]"
plate-223.png,พญา,68,ปราจีนบุรี,"[(111, 0), (346, 0), (346, 130), (111, 130)]","[(157, 130), (309, 130), (309, 467), (157, 467)]"
plate-224.png,นฤคหิต,64,ปทุมธานี,"[(77, 0), (380, 0), (380, 130), (77, 130)]","[(165, 130), (301, 130), (301, 467), (165, 467)]"
plate-225.png,กาก,624,นครศรีธรรมราช,"[(103, 0), (353, 0), (353, 130), (103, 130)]","[(106, 130), (360, 130), (360, 467), (106, 467)]"
plate-226.png,อริยะ,5,สุพรรณบุรี,"[(126, 0), (331, 0), (331, 130), (126, 130)]","[(151, 130), (315, 130), (315, 467), (151, 467)]"
plate-227.png,ปท,15,สมุทรสาคร,"[(144, 0), (312, 0), (312, 130), (144, 130)]","[(147, 130), (320, 130), (320, 467), (147, 467)]"
plate-228.png,ฮึ,427,สตูล,"[(140, 0), (316, 0), (316, 130), (140, 130)]","[(199, 130), (267, 130), (267, 467), (199, 467)]"
plate-229.png,ประ,0634,กาญจนบุรี,"[(88, 0), (368, 0), (368, 130), (88, 130)]","[(151, 130), (315, 130), (315, 467), (151, 467)]"
plate-230.png,บริวาร,4751,ลำพูน,"[(57, 0), (400, 0), (400, 130), (57, 130)]","[(188, 130), (279, 130), (279, 467), (188, 467)]"
plate-231.png,ดำริ,574,พังงา,"[(105, 0), (352, 0), (352, 130), (105, 130)]","[(193, 130), (274, 130), (274, 467), (193, 467)]"
plate-232.png,เสโท,7,มหาสารคาม,"[(135, 0), (322, 0), (322, 130), (135, 130)]","[(138, 130), (329, 130), (329, 467), (138, 467)]"
plate-233.png,เซอะ,20,ลำปาง,"[(118, 0), (339, 0), (339, 130), (118, 130)]","[(181, 130), (286, 130), (286, 467), (181, 467)]"
plate-234.png,หาว,3,สมุทรสาคร,"[(142, 0), (314, 0), (314, 130), (142, 130)]","[(147, 130), (320, 130), (320, 467), (147, 467)]"
plate-235.png,บั้น,64,สุพรรณบุรี,"[(138, 0), (319, 0), (319, 130), (138, 130)]","[(151, 130), (315, 130), (315, 467), (151, 467)]"
plate-236.png,โดย,13,อุตรดิตถ์,"[(131, 0), (325, 0), (325, 130), (131, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-237.png,กระแห,5068,ชัยนาท,"[(49, 0), (407, 0), (407, 130), (49, 130)]","[(178, 130), (288, 130), (288, 467), (178, 467)]"
plate-238.png,อี๋,547,กาญจนบุรี,"[(140, 0), (316, 0), (316, 130), (140, 130)]","[(151, 130), (315, 130), (315, 467), (151, 467)]"
plate-239.png,หง่อม,153,ประจวบคีรีขันธ์,"[(88, 0), (369, 0), (369, 130), (88, 130)]","[(116, 130), (350, 130), (350, 467), (116, 467)]"
plate-240.png,ย่อย,2346,มุกดาหาร,"[(80, 0), (377, 0), (377, 130), (80, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-241.png,สามล,5679,สมุทรสงคราม,"[(64, 0), (392, 0), (392, 130), (64, 130)]","[(126, 130), (341, 130), (341, 467), (126, 467)]"
plate-242.png,ยาด,15,กาญจนบุรี,"[(128, 0), (328, 0), (328, 130), (128, 130)]","[(151, 130), (315, 130), (315, 467), (151, 467)]"
plate-243.png,ภูธเรศ,7850,ปัตตานี,"[(53, 0), (404, 0), (404, 130), (53, 130)]","[(177, 130), (290, 130), (290, 467), (177, 467)]"
plate-244.png,โตรก,28,สตูล,"[(107, 0), (350, 0), (350, 130), (107, 130)]","[(199, 130), (267, 130), (267, 467), (199, 467)]"
plate-245.png,ระไว,10,ปัตตานี,"[(123, 0), (333, 0), (333, 130), (123, 130)]","[(177, 130), (290, 130), (290, 467), (177, 467)]"
plate-246.png,ปัด,072,ชัยนาท,"[(118, 0), (338, 0), (338, 130), (118, 130)]","[(178, 130), (288, 130), (288, 467), (178, 467)]"
plate-247.png,ชะโงก,6304,พังงา,"[(57, 0), (399, 0), (399, 130), (57, 130)]","[(193, 130), (274, 130), (274, 467), (193, 467)]"
plate-248.png,อนธการ,7896,หนองคาย,"[(25, 0), (432, 0), (432, 130), (25, 130)]","[(156, 130), (310, 130), (310, 467), (156, 467)]"
plate-249.png,อุ,124,กำแพงเพชร,"[(148, 0), (309, 0), (309, 130), (148, 130)]","[(143, 130), (324, 130), (324, 467), (143, 467)]"
plate-250.png,สำแลง,728,ลพบุรี,"[(66, 0), (391, 0), (391, 130), (66, 130)]","[(188, 130), (279, 130), (279, 467), (188, 467)]"
plate-251.png,ทวีป,5,เลย,"[(138, 0), (318, 0), (318, 130), (138, 130)]","[(205, 130), (261, 130), (261, 467), (205, 467)]"
plate-252.png,รุ่น,874,นราธิวาส,"[(121, 0), (336, 0), (336, 130), (121, 130)]","[(160, 130), (306, 130), (306, 467), (160, 467)]"
plate-253.png,ครุย,4,พังงา,"[(140, 0), (316, 0), (316, 130), (140, 130)]","[(193, 130), (274, 130), (274, 467), (193, 467)]"
plate-254.png,ห้อย,61,มุกดาหาร,"[(125, 0), (331, 0), (331, 130), (125, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-255.png,วาย,8,ตรัง,"[(142, 0), (315, 0), (315, 130), (142, 130)]","[(202, 130), (264, 130), (264, 467), (202, 467)]"
plate-256.png,คอน,241,หนองคาย,"[(106, 0), (351, 0), (351, 130), (106, 130)]","[(156, 130), (310, 130), (310, 467), (156, 467)]"
plate-257.png,สอน,642,สิงห์บุรี,"[(100, 0), (356, 0), (356, 130), (100, 130)]","[(179, 130), (287, 130), (287, 467), (179, 467)]"
plate-258.png,แบบ,8617,ตาก,"[(87, 0), (370, 0), (370, 130), (87, 130)]","[(201, 130), (266, 130), (266, 467), (201, 467)]"
plate-259.png,ขาด,7236,เพชรบุรี,"[(86, 0), (371, 0), (371, 130), (86, 130)]","[(174, 130), (292, 130), (292, 467), (174, 467)]"
plate-260.png,ทข,83,ราชบุรี,"[(139, 0), (317, 0), (317, 130), (139, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-261.png,ปัวะ,7,กาฬสินธุ์,"[(145, 0), (312, 0), (312, 130), (145, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-262.png,จย,3217,สงขลา,"[(109, 0), (348, 0), (348, 130), (109, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-263.png,กัณฐชะ,70,อำนาจเจริญ,"[(77, 0), (379, 0), (379, 130), (77, 130)]","[(138, 130), (329, 130), (329, 467), (138, 467)]"
plate-264.png,สกุณี,357,นนทบุรี,"[(90, 0), (367, 0), (367, 130), (90, 130)]","[(175, 130), (291, 130), (291, 467), (175, 467)]"
plate-265.png,หทัย,7048,ภูเก็ต,"[(77, 0), (380, 0), (380, 130), (77, 130)]","[(194, 130), (273, 130), (273, 467), (194, 467)]"
plate-266.png,ผอบ,3852,สกลนคร,"[(77, 0), (379, 0), (379, 130), (77, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-267.png,ชิงช้า,6582,นครนายก,"[(71, 0), (386, 0), (386, 130), (71, 130)]","[(155, 130), (311, 130), (311, 467), (155, 467)]"
plate-268.png,จ๊ะเอ๋,014,ปราจีนบุรี,"[(105, 0), (351, 0), (351, 130), (105, 130)]","[(157, 130), (309, 130), (309, 467), (157, 467)]"
plate-269.png,แขม,480,เชียงใหม่,"[(102, 0), (354, 0), (354, 130), (102, 130)]","[(167, 130), (300, 130), (300, 467), (167, 467)]"
plate-270.png,เยิ่น,234,อำนาจเจริญ,"[(109, 0), (347, 0), (347, 130), (109, 130)]","[(138, 130), (329, 130), (329, 467), (138, 467)]"
plate-271.png,เหิน,0,พระนครศรีอยุธยา,"[(147, 0), (309, 0), (309, 130), (147, 130)]","[(93, 130), (373, 130), (373, 467), (93, 467)]"
plate-272.png,ง่อน,172,อำนาจเจริญ,"[(108, 0), (348, 0), (348, 130), (108, 130)]","[(138, 130), (329, 130), (329, 467), (138, 467)]"
plate-273.png,เหลือบ,1526,นครพนม,"[(57, 0), (399, 0), (399, 130), (57, 130)]","[(164, 130), (302, 130), (302, 467), (164, 467)]"
plate-274.png,ถาก,417,อุตรดิตถ์,"[(109, 0), (347, 0), (347, 130), (109, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-275.png,โด,5,สระแก้ว,"[(165, 0), (292, 0), (292, 130), (165, 130)]","[(172, 130), (294, 130), (294, 467), (172, 467)]"
plate-276.png,มติ,176,สิงห์บุรี,"[(127, 0), (330, 0), (330, 130), (127, 130)]","[(179, 130), (287, 130), (287, 467), (179, 467)]"
plate-277.png,ขิง,3454,เชียงราย,"[(106, 0), (350, 0), (350, 130), (106, 130)]","[(166, 130), (300, 130), (300, 467), (166, 467)]"
plate-278.png,ขันที,73,มุกดาหาร,"[(118, 0), (338, 0), (338, 130), (118, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-279.png,ค้าน,01,อุทัยธานี,"[(127, 0), (329, 0), (329, 130), (127, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-280.png,มังคุด,240,สมุทรสงคราม,"[(81, 0), (375, 0), (375, 130), (81, 130)]","[(126, 130), (341, 130), (341, 467), (126, 467)]"
plate-281.png,ตะไคร้,0318,เพชรบุรี,"[(61, 0), (396, 0), (396, 130), (61, 130)]","[(174, 130), (292, 130), (292, 467), (174, 467)]"
plate-282.png,เหงื่อ,2576,สมุทรสงคราม,"[(74, 0), (382, 0), (382, 130), (74, 130)]","[(126, 130), (341, 130), (341, 467), (126, 467)]"
plate-283.png,ทิฐิ,0,สุรินทร์,"[(159, 0), (298, 0), (298, 130), (159, 130)]","[(178, 130), (288, 130), (288, 467), (178, 467)]"
plate-284.png,ชม้าย,475,จันทบุรี,"[(83, 0), (373, 0), (373, 130), (83, 130)]","[(177, 130), (290, 130), (290, 467), (177, 467)]"
plate-285.png,รข,186,พิษณุโลก,"[(132, 0), (324, 0), (324, 130), (132, 130)]","[(161, 130), (305, 130), (305, 467), (161, 467)]"
plate-286.png,มุม,25,ราชบุรี,"[(138, 0), (318, 0), (318, 130), (138, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-287.png,แนม,387,หนองบัวลำภู,"[(98, 0), (358, 0), (358, 130), (98, 130)]","[(134, 130), (333, 130), (333, 467), (134, 467)]"
plate-288.png,เฆี่ยน,305,ชลบุรี,"[(88, 0), (369, 0), (369, 130), (88, 130)]","[(190, 130), (277, 130), (277, 467), (190, 467)]"
plate-289.png,โรคา,782,สระแก้ว,"[(90, 0), (366, 0), (366, 130), (90, 130)]","[(172, 130), (294, 130), (294, 467), (172, 467)]"
plate-290.png,ปั่น,7326,พระนครศรีอยุธยา,"[(99, 0), (358, 0), (358, 130), (99, 130)]","[(93, 130), (373, 130), (373, 467), (93, 467)]"
plate-291.png,หง่าง,4178,ประจวบคีรีขันธ์,"[(74, 0), (382, 0), (382, 130), (74, 130)]","[(116, 130), (350, 130), (350, 467), (116, 467)]"
plate-292.png,หมอง,6,มุกดาหาร,"[(120, 0), (337, 0), (337, 130), (120, 130)]","[(158, 130), (308, 130), (308, 467), (158, 467)]"
plate-293.png,เผล่,82,อ่างทอง,"[(128, 0), (328, 0), (328, 130), (128, 130)]","[(170, 130), (297, 130), (297, 467), (170, 467)]"
plate-294.png,ไทย,5672,พัทลุง,"[(86, 0), (370, 0), (370, 130), (86, 130)]","[(188, 130), (278, 130), (278, 467), (188, 467)]"
plate-295.png,วิวาท,816,พิษณุโลก,"[(93, 0), (364, 0), (364, 130), (93, 130)]","[(161, 130), (305, 130), (305, 467), (161, 467)]"
plate-296.png,ผงก,653,แม่ฮ่องสอน,"[(102, 0), (355, 0), (355, 130), (102, 130)]","[(144, 130), (322, 130), (322, 467), (144, 467)]"
plate-297.png,โซม,4,ชลบุรี,"[(146, 0), (310, 0), (310, 130), (146, 130)]","[(190, 130), (277, 130), (277, 467), (190, 467)]"
plate-298.png,นข,732,สมุทรสาคร,"[(121, 0), (336, 0), (336, 130), (121, 130)]","[(147, 130), (320, 130), (320, 467), (147, 467)]"
plate-299.png,พลอด,8571,ศรีสะเกษ,"[(64, 0), (392, 0), (392, 130), (64, 130)]","[(164, 130), (302, 130), (302, 467), (164, 467)]"
plate-300.png,โอด,02,กรุงเทพมหานคร,"[(125, 0), (332, 0), (332, 130), (125, 130)]","[(107, 130), (359, 130), (359, 467), (107, 467)]"
plate-301.png,เขียด,7,ระยอง,"[(130, 0), (326, 0), (326, 130), (130, 130)]","[(183, 130), (284, 130), (284, 467), (183, 467)]"
plate-302.png,กรณียะ,314,สมุทรสงคราม,"[(64, 0), (393, 0), (393, 130), (64, 130)]","[(126, 130), (341, 130), (341, 467), (126, 467)]"
plate-303.png,ประแจ,482,จันทบุรี,"[(70, 0), (387, 0), (387, 130), (70, 130)]","[(177, 130), (290, 130), (290, 467), (177, 467)]"
plate-304.png,อาทิ,876,สตูล,"[(101, 0), (356, 0), (356, 130), (101, 130)]","[(199, 130), (267, 130), (267, 467), (199, 467)]"
plate-305.png,เร้น,1403,อ่างทอง,"[(100, 0), (356, 0), (356, 130), (100, 130)]","[(170, 130), (297, 130), (297, 467), (170, 467)]"
plate-306.png,เถื่อน,75,ราชบุรี,"[(108, 0), (348, 0), (348, 130), (108, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-307.png,ห้อม,6354,นราธิวาส,"[(80, 0), (377, 0), (377, 130), (80, 130)]","[(160, 130), (306, 130), (306, 467), (160, 467)]"
plate-308.png,ทักข์,135,อุดรธานี,"[(108, 0), (349, 0), (349, 130), (108, 130)]","[(168, 130), (299, 130), (299, 467), (168, 467)]"
plate-309.png,บัญชี,807,ตาก,"[(90, 0), (366, 0), (366, 130), (90, 130)]","[(201, 130), (266, 130), (266, 467), (201, 467)]"
plate-310.png,ลาบ,0547,ชุมพร,"[(82, 0), (375, 0), (375, 130), (82, 130)]","[(190, 130), (277, 130), (277, 467), (190, 467)]"
plate-311.png,ทับ,365,แม่ฮ่องสอน,"[(118, 0), (338, 0), (338, 130), (118, 130)]","[(144, 130), (322, 130), (322, 467), (144, 467)]"
plate-312.png,จท,8905,พังงา,"[(101, 0), (355, 0), (355, 130), (101, 130)]","[(193, 130), (274, 130), (274, 467), (193, 467)]"
plate-313.png,กระซิก,2,นครราชสีมา,"[(108, 0), (348, 0), (348, 130), (108, 130)]","[(138, 130), (328, 130), (328, 467), (138, 467)]"
plate-314.png,ป๋อม,856,อุบลราชธานี,"[(98, 0), (359, 0), (359, 130), (98, 130)]","[(136, 130), (330, 130), (330, 467), (136, 467)]"
plate-315.png,จด,18,อุตรดิตถ์,"[(147, 0), (309, 0), (309, 130), (147, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-316.png,ชท,452,ขอนแก่น,"[(122, 0), (335, 0), (335, 130), (122, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-317.png,ศวา,314,พิจิตร,"[(112, 0), (345, 0), (345, 130), (112, 130)]","[(189, 130), (277, 130), (277, 467), (189, 467)]"
plate-318.png,ขบขัน,6140,ภูเก็ต,"[(70, 0), (386, 0), (386, 130), (70, 130)]","[(194, 130), (273, 130), (273, 467), (194, 467)]"
plate-319.png,พรรค,8,สระบุรี,"[(121, 0), (336, 0), (336, 130), (121, 130)]","[(182, 130), (284, 130), (284, 467), (182, 467)]"
plate-320.png,สีห์,4023,สุโขทัย,"[(101, 0), (356, 0), (356, 130), (101, 130)]","[(181, 130), (286, 130), (286, 467), (181, 467)]"
plate-321.png,กุบกับ,6230,ลำพูน,"[(58, 0), (399, 0), (399, 130), (58, 130)]","[(188, 130), (279, 130), (279, 467), (188, 467)]"
plate-322.png,บุทคล,024,ตราด,"[(77, 0), (380, 0), (380, 130), (77, 130)]","[(191, 130), (276, 130), (276, 467), (191, 467)]"
plate-323.png,รส,427,อุตรดิตถ์,"[(124, 0), (333, 0), (333, 130), (124, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-324.png,นช,4082,สุโขทัย,"[(101, 0), (355, 0), (355, 130), (101, 130)]","[(181, 130), (286, 130), (286, 467), (181, 467)]"
plate-325.png,คุ,702,บุรีรัมย์,"[(140, 0), (317, 0), (317, 130), (140, 130)]","[(178, 130), (288, 130), (288, 467), (178, 467)]"
plate-326.png,ภิกษุ,072,นครสวรรค์,"[(97, 0), (359, 0), (359, 130), (97, 130)]","[(147, 130), (319, 130), (319, 467), (147, 467)]"
plate-327.png,สวย,15,ยโสธร,"[(129, 0), (328, 0), (328, 130), (129, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-328.png,หัสดิน,3267,พิจิตร,"[(59, 0), (397, 0), (397, 130), (59, 130)]","[(189, 130), (277, 130), (277, 467), (189, 467)]"
plate-329.png,นิมนต์,764,เลย,"[(77, 0), (380, 0), (380, 130), (77, 130)]","[(205, 130), (261, 130), (261, 467), (205, 467)]"
plate-330.png,วังสะ,6451,สมุทรสาคร,"[(80, 0), (376, 0), (376, 130), (80, 130)]","[(147, 130), (320, 130), (320, 467), (147, 467)]"
plate-331.png,ภูมิ,654,ชุมพร,"[(120, 0), (337, 0), (337, 130), (120, 130)]","[(190, 130), (277, 130), (277, 467), (190, 467)]"
plate-332.png,มั้ย,5184,ระนอง,"[(106, 0), (350, 0), (350, 130), (106, 130)]","[(182, 130), (284, 130), (284, 467), (182, 467)]"
plate-333.png,มวน,5801,พระนครศรีอยุธยา,"[(87, 0), (369, 0), (369, 130), (87, 130)]","[(93, 130), (373, 130), (373, 467), (93, 467)]"
plate-334.png,ชะลอม,3240,ยะลา,"[(47, 0), (410, 0), (410, 130), (47, 130)]","[(193, 130), (274, 130), (274, 467), (193, 467)]"
plate-335.png,บรรณ,0384,หนองคาย,"[(53, 0), (403, 0), (403, 130), (53, 130)]","[(156, 130), (310, 130), (310, 467), (156, 467)]"
plate-336.png,ลาง,8327,สตูล,"[(85, 0), (372, 0), (372, 130), (85, 130)]","[(199, 130), (267, 130), (267, 467), (199, 467)]"
plate-337.png,พาลา,6,แพร่,"[(122, 0), (334, 0), (334, 130), (122, 130)]","[(201, 130), (266, 130), (266, 467), (201, 467)]"
plate-338.png,เชาวน์,6425,ระนอง,"[(59, 0), (398, 0), (398, 130), (59, 130)]","[(182, 130), (284, 130), (284, 467), (182, 467)]"
plate-339.png,อัด,386,ราชบุรี,"[(119, 0), (337, 0), (337, 130), (119, 130)]","[(182, 130), (285, 130), (285, 467), (182, 467)]"
plate-340.png,ยโสธร,5471,สระบุรี,"[(57, 0), (399, 0), (399, 130), (57, 130)]","[(182, 130), (284, 130), (284, 467), (182, 467)]"
plate-341.png,วรรธนะ,1806,สุราษฎร์ธานี,"[(40, 0), (417, 0), (417, 130), (40, 130)]","[(137, 130), (330, 130), (330, 467), (137, 467)]"
plate-342.png,เถิ่ง,5864,สระบุรี,"[(95, 0), (362, 0), (362, 130), (95, 130)]","[(182, 130), (284, 130), (284, 467), (182, 467)]"
plate-343.png,ทูล,3524,อุบลราชธานี,"[(100, 0), (357, 0), (357, 130), (100, 130)]","[(136, 130), (330, 130), (330, 467), (136, 467)]"
plate-344.png,ขน,3860,บุรีรัมย์,"[(101, 0), (355, 0), (355, 130), (101, 130)]","[(178, 130), (288, 130), (288, 467), (178, 467)]"
plate-345.png,เยือน,7263,ระยอง,"[(70, 0), (387, 0), (387, 130), (70, 130)]","[(183, 130), (284, 130), (284, 467), (183, 467)]"
plate-346.png,อุบะ,153,อุตรดิตถ์,"[(111, 0), (345, 0), (345, 130), (111, 130)]","[(166, 130), (301, 130), (301, 467), (166, 467)]"
plate-347.png,มารยา,5301,สิงห์บุรี,"[(54, 0), (403, 0), (403, 130), (54, 130)]","[(179, 130), (287, 130), (287, 467), (179, 467)]"
plate-348.png,ไช,2376,สุโขทัย,"[(110, 0), (346, 0), (346, 130), (110, 130)]","[(181, 130), (286, 130), (286, 467), (181, 467)]"
