image_path,plate_id,plate_number,province,first_line_bbox,second_line_bbox
plate-184.png,ผจง,461,อุทัยธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-185.png,ทัด,5,ลพบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-186.png,ปรางค์,72,ศรีสะเกษ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-187.png,กรุ่ม,7324,ชัยภูมิ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-188.png,โซรม,82,ปราจีนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-189.png,หลุม,7,สมุทรสงคราม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-190.png,พนาลี,2185,นนทบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-191.png,พุทโธ่,12,มหาสารคาม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-192.png,อนุกูล,6482,ปราจีนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-193.png,โกศล,8907,กระบี่,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-194.png,ตุลาคม,152,ชัยนาท,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-195.png,บ๊ะ,1708,มุกดาหาร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-196.png,บาศ,45,นนทบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-197.png,พิธาน,5208,หนองคาย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-198.png,เจดีย์,427,สุรินทร์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-199.png,ขลุก,8627,พัทลุง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-200.png,อึ้ง,651,ชุมพร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-201.png,ฟุ้ง,4562,เพชรบูรณ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-202.png,ผ่อน,3,เชียงราย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-203.png,เปลา,2,สุพรรณบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-204.png,เลี่ยม,165,กรุงเทพมหานคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-205.png,พะ,743,สกลนคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-206.png,พะนอ,3,เชียงราย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-207.png,บก,1,อุทัยธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-208.png,จิต,2650,อุดรธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-209.png,ธรรม์,6804,กระบี่,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-210.png,ล่าม,6053,พะเยา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-211.png,กระชับ,405,นครศรีธรรมราช,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-212.png,เยอว,083,กาญจนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-213.png,ลก,35,สุรินทร์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-214.png,เมล็ด,1674,แพร่,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-215.png,กง,4,ประจวบคีรีขันธ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-216.png,ลุ่น,6325,สุโขทัย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-217.png,หนึ่ง,3454,มุกดาหาร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-218.png,ยานี,538,เพชรบูรณ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-219.png,หาก,12,กรุงเทพมหานคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-220.png,พิมาย,5,มุกดาหาร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-221.png,ปลด,278,หนองบัวลำภู,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-222.png,เรือน,26,ตาก,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-223.png,มัสรู่,843,ลำพูน,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-224.png,เชอ,4530,สุรินทร์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-225.png,เปื่อย,83,ปทุมธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-226.png,ฉนาก,3207,อุดรธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-227.png,สัด,8162,พะเยา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-228.png,พิษฐาน,8065,อำนาจเจริญ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-229.png,พลัน,3586,พัทลุง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-230.png,ตุ่น,640,เพชรบูรณ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-231.png,ดก,427,นครสวรรค์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-232.png,ป๋อม,54,สตูล,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-233.png,ไจ,530,บุรีรัมย์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-234.png,ทั้ง,5873,สมุทรสงคราม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-235.png,เหมือง,23,นครปฐม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-236.png,ยู่,146,จันทบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-237.png,ขวาน,7534,พระนครศรีอยุธยา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-238.png,ครุ่น,5712,สกลนคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-239.png,เงือก,042,ชัยนาท,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-240.png,คราด,042,นนทบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-241.png,เผิน,3,กาฬสินธุ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-242.png,แกง,5,พระนครศรีอยุธยา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-243.png,แกว,1236,สกลนคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-244.png,คะมำ,160,ตรัง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-245.png,เงียบ,184,ร้อยเอ็ด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-246.png,ตื้อ,2867,มุกดาหาร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-247.png,สถิติ,13,อุบลราชธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-248.png,ยก,215,กรุงเทพมหานคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-249.png,อาทร,62,พังงา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-250.png,ถลุง,241,สระแก้ว,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-251.png,เอา,0,สระแก้ว,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-252.png,ราศี,3451,ตราด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-253.png,ดุษฎี,2,อุทัยธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-254.png,สะอื้น,6385,ชลบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-255.png,ถั่ง,50,ตราด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-256.png,เกะ,580,ชุมพร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-257.png,กุฏิ,6341,ร้อยเอ็ด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-258.png,ศีรษะ,5831,แม่ฮ่องสอน,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-259.png,เฟื้อย,371,ร้อยเอ็ด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-260.png,หยับ,41,ขอนแก่น,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-261.png,ฟข,08,ลพบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-262.png,รบ,21,สุราษฎร์ธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-263.png,ยมก,70,นครราชสีมา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-264.png,ทิศา,3456,กาญจนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-265.png,กุมารี,02,กาญจนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-266.png,โกฏิ,425,จันทบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-267.png,สนธยา,532,หนองบัวลำภู,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-268.png,ภักดี,73,อุดรธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-269.png,นาวา,2735,สุโขทัย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-270.png,อ่อน,3451,กาญจนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-271.png,ข้อน,8163,พระนครศรีอยุธยา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-272.png,ลวง,31,แม่ฮ่องสอน,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-273.png,เขียว,605,ชัยนาท,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-274.png,ขง,783,ชัยภูมิ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-275.png,สัตย์,1584,เพชรบูรณ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-276.png,ประทาย,3658,ศรีสะเกษ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-277.png,แต้,4567,พระนครศรีอยุธยา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-278.png,ยน,1740,เชียงราย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-279.png,สงัด,2875,ยะลา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-280.png,พ่น,6782,อุทัยธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-281.png,เห,5463,สมุทรสงคราม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-282.png,ดารา,03,ชัยนาท,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-283.png,ร่าน,4128,ตาก,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-284.png,บุญ,138,แพร่,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-285.png,วิสูตร,260,อุทัยธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-286.png,เมี่ยง,51,ชลบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-287.png,ไข,3,นครปฐม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-288.png,เน่า,7,ปราจีนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-289.png,หมัก,75,สุโขทัย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-290.png,ทำนุ,5327,อุดรธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-291.png,กระโจม,024,สุรินทร์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-292.png,มะละกา,8902,สมุทรปราการ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-293.png,นิยม,562,สระแก้ว,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-294.png,เยินยอ,278,กาฬสินธุ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-295.png,อาจิณ,1642,นราธิวาส,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-296.png,ชโลง,243,น่าน,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-297.png,ศย,0121,แม่ฮ่องสอน,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-298.png,ปาง,1,สงขลา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-299.png,พิศดาร,0518,น่าน,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-300.png,น่ะ,5,กระบี่,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-301.png,พ้อง,154,นครสวรรค์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-302.png,ดนตรี,61,ชลบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-303.png,เมตตา,2853,เพชรบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-304.png,ธ,8365,เพชรบูรณ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-305.png,ประเคน,5678,ระยอง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-306.png,ตะกร้อ,5806,กำแพงเพชร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-307.png,จาก,51,ขอนแก่น,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-308.png,รำพัน,0,ตราด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-309.png,กา,4561,มหาสารคาม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-310.png,เมี่ยง,6130,มุกดาหาร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-311.png,สมุด,4507,สิงห์บุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-312.png,ดุน,3481,หนองบัวลำภู,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-313.png,เทศะ,3561,ยโสธร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-314.png,อาเพศ,6418,ชัยนาท,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-315.png,กระ,735,กาฬสินธุ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-316.png,แดด,8,อุตรดิตถ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-317.png,ยิบ,64,ตราด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-318.png,โอฐ,5679,สมุทรสาคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-319.png,ระเห็จ,3126,สมุทรสาคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-320.png,อุสุม,02,เพชรบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-321.png,ตำ,5487,พิษณุโลก,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-322.png,กุหลาบ,35,กำแพงเพชร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-323.png,ปราด,4,ระยอง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-324.png,โพยม,7526,พะเยา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-325.png,ยุบล,73,กาญจนบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-326.png,สำนวน,3728,สิงห์บุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-327.png,หู,6317,กำแพงเพชร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-328.png,จ๋า,42,สงขลา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-329.png,โจท,5126,ชุมพร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-330.png,ดุด,10,สมุทรสาคร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-331.png,จ๊ะเอ๋,536,สมุทรปราการ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-332.png,ยน,50,หนองคาย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-333.png,กุดั่น,64,ยะลา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-334.png,ปอดแปด,256,ตรัง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-335.png,ดุก,7,ปัตตานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-336.png,อ่อนแอ,172,พัทลุง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-337.png,ค่ำ,12,นครศรีธรรมราช,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-338.png,สับ,6785,เชียงใหม่,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-339.png,พท,4561,นครปฐม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-340.png,บัว,6530,ตรัง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-341.png,ดำกล,72,ชัยภูมิ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-342.png,เหย้า,3,อุทัยธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-343.png,เจริญ,574,ตราด,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-344.png,ง่วง,8614,สมุทรสงคราม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-345.png,ฟย,213,เพชรบูรณ์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-346.png,สินธุ์,46,ขอนแก่น,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-347.png,บังอร,3062,กำแพงเพชร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-348.png,ภาวนา,471,นครสวรรค์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-349.png,แช,1,มหาสารคาม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-350.png,โอฬาร,8732,ศรีสะเกษ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-351.png,หิด,4,หนองคาย,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-352.png,มะกอก,3481,นนทบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-353.png,สกรรจ์,2178,อุดรธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-354.png,ปริญญา,24,อ่างทอง,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-355.png,ไกล,8561,อุทัยธานี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-356.png,โรจ,7351,ฉะเชิงเทรา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-357.png,จอแจ,641,ฉะเชิงเทรา,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-358.png,หลง,715,นครปฐม,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-359.png,หจ,16,กำแพงเพชร,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-360.png,แซงแซว,8025,เพชรบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-361.png,ขึ้น,63,แม่ฮ่องสอน,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-362.png,คีบ,0571,อำนาจเจริญ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-363.png,ทะเลาะ,7856,เพชรบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-364.png,จร,051,จันทบุรี,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-365.png,ชก,364,นครสวรรค์,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
plate-366.png,จิก,132,ศรีสะเกษ,"((0, 0), (467, 0), (467, 130), (0, 130))","((0, 130), (467, 130), (467, 204), (0, 204))"
